cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class
C003_020,3,20,0.5625,1.0,51.953045,51.953045,9.2e-05,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,991.530893,991.530893,991.530893,1324.820452,1384.842533,0.0,0.0,0.0,0.0,0.0,0.0,0.853165,0.853165,0.0,0.0,0,0.0,8,0.012461,0.014335,4,-5.21442,2.310638,Cluster 4 · road-sparse / intersection-sparse
C003_021,3,21,0.5625,0.0,0.0,0.0,0.0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,1402.10417,1058.985347,1402.10417,1384.80002,1615.881287,0.0,0.0,0.0,0.0,0.0,0.0,0.999973,0.999973,0.0,0.0,0,0.0,8,0.012461,0.013422,4,-5.232772,2.434433,Cluster 4 · road-sparse / intersection-sparse
C003_022,3,22,0.5625,259.0,10607.49304,35.624163,0.018858,460.444444,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,1,1.777778,2018.330671,1098.483746,2018.330671,900.799824,1769.422869,0.0,0.0,0.0,0.0,0.0,0.0,0.533923,0.533923,0.798755,1.420009,2,3.555556,8,0.012461,0.012217,4,-4.141777,0.782934,Cluster 4 · road-sparse / intersection-sparse
C003_023,3,23,0.5625,384.0,19203.706067,38.301409,0.03414,682.666667,6,10.666667,0,0.0,0,0.0,3,5.333333,0,0.0,0,0.0,0,0.0,0,0.0,3,5.333333,2202.033792,1244.518105,2268.878065,911.158356,1394.636035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40067,4.267857,4,7.111111,8,0.012461,0.010134,5,-3.666583,0.373371,Cluster 5 · limited retail / low building coverage
C003_024,3,24,0.5625,188.0,10591.356959,39.381613,0.018829,334.222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1470.470921,1256.86295,1963.523905,524.332483,952.013461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650578,1.156583,0,0.0,8,0.012461,0.008838,4,-4.525116,0.974334,Cluster 4 · road-sparse / intersection-sparse
C003_025,3,25,0.5625,69.0,3824.091612,35.822468,0.006798,122.666667,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,774.994604,1518.29203,1920.428228,650.845683,996.318016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977556,8.848988,21,37.333333,8,0.012461,0.007228,5,-3.663372,0.378698,Cluster 5 · limited retail / low building coverage
C003_026,3,26,0.5625,76.0,8194.503181,39.038116,0.014568,135.111111,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,404.905599,773.25527,2155.380021,1302.795323,1484.577229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474434,11.510104,25,44.444444,8,0.012461,0.005769,5,-3.557245,0.154011,Cluster 5 · limited retail / low building coverage
C003_027,3,27,0.536749,1052.0,95692.532762,53.006746,0.178282,1959.947833,4,7.452273,0,0.0,2,3.726137,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.726137,768.821484,225.536602,2478.268136,1853.577455,1973.482883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57892,10.393908,25,46.576707,7,0.010903,0.003059,5,-2.827732,-1.351259,Cluster 5 · limited retail / low building coverage
C003_028,3,28,0.333831,293.0,19312.267284,50.418584,0.05785,877.689297,2,5.991053,0,0.0,1,2.995527,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.995527,1602.522463,409.062535,3062.539943,2789.052368,2880.7113,0.0,0.0,0.081097,0.0,0.0,0.0,0.0,0.081097,2.466866,7.389562,9,26.959739,5,0.007788,0.001163,1,-3.997507,-2.239382,Cluster 1 · market-distant / service-light
C003_029,3,29,0.098191,6.0,337.871596,40.83757,0.003441,61.105269,1,10.184212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.184212,2302.429008,1093.826743,3604.246089,3325.681492,3178.191005,0.0,0.0,0.783031,0.0,0.0,0.0,0.0,0.783031,0.528346,5.380786,1,10.184212,3,0.004673,0.0,1,-5.433254,-3.082322,Cluster 1 · market-distant / service-light
C004_006,4,6,0.192531,632.0,51202.255258,56.871044,0.265943,3282.587497,20,103.879351,1,5.193968,2,10.387935,1,5.193968,4,20.77587,0,0.0,0,0.0,0,0.0,12,62.327611,665.690909,854.252165,380.977751,906.024399,914.394605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.029408,15.734646,25,129.849189,3,0.004673,0.0,1,-0.96606,-4.01678,Cluster 1 · market-distant / service-light
C004_007,4,7,0.554743,600.0,58741.52276,61.525053,0.10589,1081.581721,26,46.868541,1,1.802636,4,7.210545,0,0.0,2,3.605272,1,1.802636,0,0.0,0,0.0,18,32.447452,406.519751,269.809452,335.704246,700.605756,446.754519,0.0,0.0,0.229344,0.0,0.0,0.0,0.0,0.229344,3.444715,6.209568,13,23.434271,7,0.010903,0.004175,3,-1.464664,-1.059682,Cluster 3 · building-dense / limited recreation POIs
C004_008,4,8,0.5625,1085.0,116784.474201,79.178318,0.207617,1928.888889,85,151.111111,0,0.0,8,14.222222,2,3.555556,25,44.444444,0,0.0,0,0.0,1,1.777778,49,87.111111,474.130302,224.45361,78.730763,846.688866,575.457011,0.0,0.0,0.002461,0.0,0.0,0.0,0.0,0.002461,10.917031,19.408055,77,136.888889,8,0.012461,0.007653,3,0.236038,-0.753796,Cluster 3 · building-dense / limited recreation POIs
C004_009,4,9,0.5625,1190.0,162124.253848,106.474175,0.288221,2115.555556,72,128.0,3,5.333333,5,8.888889,2,3.555556,8,14.222222,2,3.555556,2,3.555556,4,7.111111,46,81.777778,88.525565,177.997045,139.186758,751.086259,289.546346,0.694552,0.0,0.0,0.0,0.007187,0.0,0.0,0.701738,14.782271,26.279593,73,129.777778,8,0.012461,0.010073,7,1.964066,-0.704607,Cluster 7 · residential land use / road-dense
C004_010,4,10,0.5625,1849.0,211927.64747,90.8456,0.37676,3287.111111,93,165.333333,7,12.444444,11,19.555556,2,3.555556,14,24.888889,2,3.555556,0,0.0,2,3.555556,55,97.777778,118.459886,143.056515,84.166989,337.737091,316.570948,0.77614,0.0,0.0,0.018039,0.0,0.0,0.0,0.794179,13.220505,23.50312,72,128.0,8,0.012461,0.012826,7,2.359981,-0.768066,Cluster 7 · residential land use / road-dense
C004_011,4,11,0.5625,377.0,36272.69245,55.029038,0.064485,670.222222,12,21.333333,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,1,1.777778,0,0.0,10,17.777778,442.525667,391.817153,402.005479,869.025973,399.699234,0.00307,0.0,0.00851,0.00912,0.0,0.0,0.0,0.0207,3.082905,5.480719,15,26.666667,8,0.012461,0.014732,5,-2.057476,0.415007,Cluster 5 · limited retail / low building coverage
C004_012,4,12,0.5625,670.0,80466.459478,50.54749,0.143051,1191.111111,22,39.111111,1,1.777778,2,3.555556,0,0.0,5,8.888889,1,1.777778,0,0.0,0,0.0,13,23.111111,315.391539,356.085254,354.048731,776.572103,356.085254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.496675,6.21631,16,28.444444,8,0.012461,0.016681,3,-1.017505,0.304861,Cluster 3 · building-dense / limited recreation POIs
C004_013,4,13,0.5625,1796.0,160758.545042,56.176498,0.285793,3192.888889,118,209.777778,3,5.333333,10,17.777778,4,7.111111,21,37.333333,14,24.888889,5,8.888889,2,3.555556,59,104.888889,181.236799,37.595685,114.147856,420.085398,154.369076,0.0,0.0,0.0,0.0,0.008393,0.0,0.0,0.008393,11.497805,20.440542,84,149.333333,8,0.012461,0.017961,6,3.091135,-0.196433,Cluster 6 · high building coverage / retail-rich
C004_014,4,14,0.5625,1881.0,180151.737344,73.417306,0.32027,3344.0,85,151.111111,5,8.888889,16,28.444444,2,3.555556,12,21.333333,1,1.777778,5,8.888889,1,1.777778,43,76.444444,94.258735,37.139876,102.322328,216.074905,596.189654,0.0,0.0,0.0,0.029902,0.072686,0.0,0.0,0.102589,11.108831,19.749032,97,172.444444,8,0.012461,0.019142,6,2.679947,-0.177124,Cluster 6 · high building coverage / retail-rich
C004_015,4,15,0.5625,2087.0,127111.611032,42.491288,0.225976,3710.222222,37,65.777778,0,0.0,5,8.888889,4,7.111111,6,10.666667,0,0.0,1,1.777778,2,3.555556,19,33.777778,607.997159,111.675549,388.583759,201.320341,828.928149,0.0,0.0,0.035438,0.101878,0.0,0.0,0.0,0.137316,8.199418,14.576743,57,101.333333,8,0.012461,0.019774,3,0.541249,-0.098444,Cluster 3 · building-dense / limited recreation POIs
C004_016,4,16,0.5625,792.0,57703.965181,52.510585,0.102585,1408.0,7,12.444444,0,0.0,0,0.0,0,0.0,1,1.777778,1,1.777778,0,0.0,0,0.0,5,8.888889,442.731317,477.678602,591.07999,447.179684,372.813066,0.0,0.0,0.0,0.0,0.0,0.0,0.068626,0.068626,3.667806,6.520544,14,24.888889,8,0.012461,0.020116,5,-1.821091,0.565943,Cluster 5 · limited retail / low building coverage
C004_017,4,17,0.5625,615.0,44842.004925,53.304398,0.079719,1093.333333,5,8.888889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,8.888889,706.028448,706.028448,837.814786,474.952,378.274183,0.0,0.0,0.0,0.0,0.000712,0.0,0.423141,0.423853,4.103227,7.294626,4,7.111111,8,0.012461,0.020177,5,-2.643622,0.710338,Cluster 5 · limited retail / low building coverage
C004_018,4,18,0.5625,325.0,28340.623648,51.990136,0.050383,577.777778,12,21.333333,0,0.0,1,1.777778,6,10.666667,0,0.0,0,0.0,0,0.0,2,3.555556,3,5.333333,1005.69361,219.055332,383.906178,107.117706,761.331026,0.0,0.0,0.0,0.0,0.181681,0.0,0.180144,0.361825,5.193124,9.23222,21,37.333333,8,0.012461,0.019962,3,-0.976697,1.15368,Cluster 3 · building-dense / limited recreation POIs
C004_019,4,19,0.5625,252.0,23021.0194,48.688676,0.040926,448.0,11,19.555556,0,0.0,0,0.0,4,7.111111,1,1.777778,1,1.777778,0,0.0,0,0.0,5,8.888889,511.063631,511.063631,368.80759,518.518304,367.961737,0.0,0.0,0.0,0.0,0.010646,0.0,0.0,0.010646,3.20521,5.698151,14,24.888889,8,0.012461,0.019259,5,-1.700995,0.886516,Cluster 5 · limited retail / low building coverage
C004_020,4,20,0.5625,153.0,12114.977597,37.747332,0.021538,272.0,16,28.444444,1,1.777778,1,1.777778,1,1.777778,4,7.111111,0,0.0,0,0.0,0,0.0,9,16.0,344.8893,344.8893,344.8893,701.81708,651.825217,0.0,0.0,0.002333,0.0,0.0,0.0,0.001143,0.003476,1.322076,2.350357,4,7.111111,8,0.012461,0.018504,5,-1.9919,1.107423,Cluster 5 · limited retail / low building coverage
C004_021,4,21,0.5625,82.0,8630.78277,42.322763,0.015344,145.777778,4,7.111111,0,0.0,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,1049.624325,410.939697,1049.624325,986.07077,1036.699563,0.0,0.0,0.012203,0.0,0.0,0.0,0.163154,0.175357,0.998883,1.775793,0,0.0,8,0.012461,0.017463,4,-3.722158,1.398093,Cluster 4 · road-sparse / intersection-sparse
C004_022,4,22,0.5625,109.0,11525.10919,39.26925,0.020489,193.777778,6,10.666667,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,4,7.111111,1791.500437,504.071433,1791.23532,370.093494,1257.196129,0.0,0.0,0.0,0.0,0.0,0.0,0.158773,0.158773,1.505212,2.675933,3,5.333333,8,0.012461,0.015806,5,-3.289484,1.132308,Cluster 5 · limited retail / low building coverage
C004_023,4,23,0.5625,130.0,17068.495154,49.807218,0.030344,231.111111,9,16.0,0,0.0,0,0.0,3,5.333333,0,0.0,0,0.0,0,0.0,1,1.777778,5,8.888889,1504.551753,567.314721,1655.183604,272.002882,732.57561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17001,3.857796,7,12.444444,8,0.012461,0.014404,5,-2.739934,0.927533,Cluster 5 · limited retail / low building coverage
C004_024,4,24,0.5625,9.0,2029.308519,128.197513,0.003608,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1428.472853,593.906688,1250.803873,994.171679,785.997418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.012461,0.012787,4,-4.866933,1.893166,Cluster 4 · road-sparse / intersection-sparse
C004_025,4,25,0.5625,168.0,7439.786139,35.863357,0.013226,298.666667,2,3.555556,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,754.278504,1103.046655,1182.002023,1286.439704,1350.524661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.035429,3.61854,4,7.111111,8,0.012461,0.011058,5,-3.752598,0.628346,Cluster 5 · limited retail / low building coverage
C004_026,4,26,0.5625,296.0,15944.336166,37.945282,0.028345,526.222222,1,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,363.686636,630.853608,1534.518568,1711.316061,2027.99374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.368829,4.211251,6,10.666667,8,0.012461,0.00863,5,-3.560617,0.3071,Cluster 5 · limited retail / low building coverage
C004_027,4,27,0.5625,1149.0,66597.911259,45.649563,0.118396,2042.666667,2,3.555556,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,905.86968,365.541185,2106.505564,2283.236812,2539.503607,0.0,0.0,0.138139,0.0,0.0,0.0,0.0,0.138139,5.190207,9.227034,24,42.666667,8,0.012461,0.006921,5,-3.239997,-0.721762,Cluster 5 · limited retail / low building coverage
C004_028,4,28,0.5625,35.0,1584.916557,34.899818,0.002818,62.222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1622.939242,814.121025,2764.956445,2558.682845,2833.600861,0.0,0.0,0.450199,0.0,0.0,0.0,0.0,0.450199,1.979359,3.518861,2,3.555556,8,0.012461,0.004983,4,-5.183042,0.083317,Cluster 4 · road-sparse / intersection-sparse
C004_029,4,29,0.561565,59.0,5389.313571,57.853669,0.009597,105.063491,1,1.780737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.780737,2327.609721,1340.210105,3190.877234,2978.652116,2731.381319,0.0,0.0,0.527441,0.0,0.0,0.0,0.0,0.527441,3.862653,6.87837,8,14.245897,7,0.010903,0.001786,1,-5.056726,-0.999804,Cluster 1 · market-distant / service-light
C004_030,4,30,0.283586,13.0,702.083931,24.084174,0.002476,45.841401,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2961.873261,1889.569027,3133.962448,3392.354446,2735.213383,0.0,0.0,0.017543,0.0,0.0,0.0,0.0,0.017543,1.936544,6.828761,4,14.105046,3,0.004673,0.0,1,-5.558688,-2.524166,Cluster 1 · market-distant / service-light
C005_005,5,5,0.183744,236.0,25893.361147,75.416019,0.140921,1284.397179,5,27.211805,1,5.442361,0,0.0,0,0.0,1,5.442361,0,0.0,0,0.0,0,0.0,3,16.327083,286.216617,574.812627,31.159881,720.942901,648.329368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178724,6.41504,5,27.211805,3,0.004673,0.0,1,-1.726261,-3.225666,Cluster 1 · market-distant / service-light
C005_006,5,6,0.553467,584.0,57612.954793,71.030511,0.104095,1055.166986,4,7.227171,0,0.0,0,0.0,0,0.0,3,5.420378,0,0.0,0,0.0,0,0.0,1,1.806793,450.34435,750.17765,293.140819,555.124097,664.903206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.338905,6.032709,19,34.329063,7,0.010903,0.004296,5,-2.391391,-0.77193,Cluster 5 · limited retail / low building coverage
C005_007,5,7,0.5625,1333.0,140990.82862,74.155788,0.25065,2369.777778,107,190.222222,6,10.666667,7,12.444444,10,17.777778,18,32.0,1,1.777778,2,3.555556,1,1.777778,62,110.222222,61.955504,108.97834,67.747171,67.864171,335.782657,0.0,0.0,0.0,0.010491,0.0,0.0,0.0,0.010491,11.49763,20.440231,82,145.777778,8,0.012461,0.007984,6,2.680007,-0.533086,Cluster 6 · high building coverage / retail-rich
C005_008,5,8,0.5625,896.0,128705.053375,109.464811,0.228809,1592.888889,79,140.444444,3,5.333333,7,12.444444,7,12.444444,16,28.444444,0,0.0,1,1.777778,1,1.777778,44,78.222222,469.629171,251.532837,157.642128,513.498935,580.281007,0.0,0.0,0.0,0.020946,0.0,0.0,0.0,0.020946,12.799977,22.755514,73,129.777778,8,0.012461,0.010718,3,0.860473,-0.564794,Cluster 3 · building-dense / limited recreation POIs
C005_009,5,9,0.5625,1601.0,182416.941469,83.221173,0.324297,2846.222222,81,144.0,2,3.555556,12,21.333333,3,5.333333,14,24.888889,2,3.555556,2,3.555556,1,1.777778,45,80.0,282.444594,124.958627,65.028052,318.362904,365.829872,0.138631,0.0,0.0,0.112414,0.040723,0.0,0.004926,0.296694,12.995091,23.102384,81,144.0,8,0.012461,0.013825,6,2.178612,-0.442905,Cluster 6 · high building coverage / retail-rich
C005_010,5,10,0.5625,2228.0,238171.178495,82.069892,0.423415,3960.888889,156,277.333333,8,14.222222,10,17.777778,14,24.888889,30,53.333333,2,3.555556,6,10.666667,4,7.111111,82,145.777778,219.854868,124.28036,79.886525,419.644499,86.437194,0.264251,0.0,0.0,0.008465,0.000916,0.0,0.0,0.273632,15.094292,26.834297,132,234.666667,8,0.012461,0.016134,6,3.57689,-0.690256,Cluster 6 · high building coverage / retail-rich
C005_011,5,11,0.5625,2481.0,260083.931032,72.307197,0.462371,4410.666667,167,296.888889,7,12.444444,23,40.888889,9,16.0,25,44.444444,3,5.333333,3,5.333333,3,5.333333,94,167.111111,215.668587,66.305279,112.602244,531.605219,315.974131,0.0,0.0,0.0,0.0,0.007153,0.0,0.0,0.007154,10.890079,19.36014,84,149.333333,8,0.012461,0.018501,6,3.162817,-0.560257,Cluster 6 · high building coverage / retail-rich
C005_012,5,12,0.5625,1518.0,159174.403102,67.892621,0.282977,2698.666667,50,88.888889,0,0.0,4,7.111111,2,3.555556,4,7.111111,2,3.555556,1,1.777778,0,0.0,37,65.777778,498.456285,266.079616,111.300711,648.106334,285.796877,0.000224,0.0,0.0,0.006001,0.001403,0.0,0.0,0.007629,7.35994,13.084338,43,76.444444,8,0.012461,0.020219,3,0.385903,-0.088759,Cluster 3 · building-dense / limited recreation POIs
C005_013,5,13,0.5625,1388.0,178848.475497,75.222985,0.317953,2467.555556,193,343.111111,13,23.111111,22,39.111111,11,19.555556,32,56.888889,16,28.444444,4,7.111111,4,7.111111,91,161.777778,246.306756,192.215145,212.280175,295.812492,185.460932,0.0,0.0,0.0,0.046855,0.018657,0.0,0.0,0.065512,11.06809,19.676604,95,168.888889,8,0.012461,0.021843,6,3.432791,0.097622,Cluster 6 · high building coverage / retail-rich
C005_014,5,14,0.5625,1908.0,258005.257784,106.198062,0.458676,3392.0,297,528.0,8,14.222222,17,30.222222,22,39.111111,79,140.444444,7,12.444444,7,12.444444,5,8.888889,152,270.222222,98.322655,76.642569,76.642569,76.642569,91.247621,0.066594,0.0,0.0,0.018241,0.055487,0.0,0.0,0.140321,15.281571,27.167238,170,302.222222,8,0.012461,0.022898,2,4.982848,-0.085452,Cluster 2 · recreation/culture-rich / transport-POI-rich
C005_015,5,15,0.5625,2033.0,244412.093757,94.217383,0.43451,3614.222222,462,821.333333,15,26.666667,34,60.444444,28,49.777778,165,293.333333,3,5.333333,9,16.0,7,12.444444,201,357.333333,200.531278,79.508386,129.975072,373.800307,265.267806,0.216233,0.016512,0.042283,0.141401,0.0,0.0,0.0,0.416429,13.531965,24.056827,138,245.333333,8,0.012461,0.023757,2,4.572231,-0.240103,Cluster 2 · recreation/culture-rich / transport-POI-rich
C005_016,5,16,0.5625,2860.0,221642.590013,58.417232,0.394031,5084.444444,201,357.333333,8,14.222222,17,30.222222,24,42.666667,45,80.0,1,1.777778,6,10.666667,6,10.666667,94,167.111111,42.568003,18.796526,4.816652,311.974198,448.70809,0.030275,0.0,0.0,0.001706,0.00253,0.0,0.071147,0.105659,14.021313,24.926779,144,256.0,8,0.012461,0.024113,6,4.778916,-0.282443,Cluster 6 · high building coverage / retail-rich
C005_017,5,17,0.5625,564.0,117707.788469,54.694324,0.209258,1002.666667,35,62.222222,3,5.333333,7,12.444444,1,1.777778,4,7.111111,1,1.777778,1,1.777778,1,1.777778,17,30.222222,55.620138,55.620138,100.404435,178.904866,360.758643,0.000411,0.0,0.0,0.0,0.165485,0.0,0.251032,0.416928,5.260851,9.352624,26,46.222222,8,0.012461,0.024147,3,1.580292,0.985119,Cluster 3 · building-dense / limited recreation POIs
C005_018,5,18,0.5625,161.0,13070.987643,58.404216,0.023237,286.222222,3,5.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.333333,502.618677,414.913797,578.754827,75.450182,585.489352,0.0,0.0,0.0,0.0,0.697218,0.0,0.263355,0.960574,7.010704,12.463473,49,87.111111,8,0.012461,0.023722,5,-1.646172,1.757212,Cluster 5 · limited retail / low building coverage
C005_019,5,19,0.5625,714.0,83174.790419,111.726167,0.147866,1269.333333,20,35.555556,2,3.555556,2,3.555556,2,3.555556,2,3.555556,0,0.0,0,0.0,0,0.0,12,21.333333,520.49603,427.224665,558.261542,362.297137,398.464235,0.0,0.0,0.0,0.0,0.472301,0.0,0.0,0.472301,11.0603,19.662755,81,144.0,8,0.012461,0.023155,3,-0.310164,0.977515,Cluster 3 · building-dense / limited recreation POIs
C005_020,5,20,0.5625,789.0,110891.915995,134.456713,0.197141,1402.666667,27,48.0,1,1.777778,3,5.333333,0,0.0,6,10.666667,2,3.555556,0,0.0,0,0.0,15,26.666667,291.135372,343.835419,267.802198,530.66654,116.40345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833953,17.482583,87,154.666667,8,0.012461,0.022291,3,0.177789,0.169206,Cluster 3 · building-dense / limited recreation POIs
C005_021,5,21,0.5625,179.0,31125.267096,139.442453,0.055334,318.222222,4,7.111111,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,3,5.333333,922.949772,521.827974,803.639056,328.151429,766.768633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982013,5.301357,19,33.777778,8,0.012461,0.020923,5,-2.620796,0.901425,Cluster 5 · limited retail / low building coverage
C005_022,5,22,0.5625,1.0,269.552801,269.552801,0.000479,1.777778,3,5.333333,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,1,1.777778,0,0.0,1,1.777778,1194.212642,653.076932,1066.690165,766.484224,1074.814832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.012461,0.019588,4,-4.417976,2.559981,Cluster 4 · road-sparse / intersection-sparse
C005_023,5,23,0.5625,214.0,46175.411547,70.785438,0.08209,380.444444,6,10.666667,0,0.0,1,1.777778,1,1.777778,0,0.0,1,1.777778,1,1.777778,0,0.0,2,3.555556,842.918087,468.899426,915.82149,655.737524,333.694234,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,0.00012,3.17063,5.636676,23,40.888889,8,0.012461,0.017982,5,-1.92685,0.692062,Cluster 5 · limited retail / low building coverage
C005_024,5,24,0.5625,167.0,22746.262499,56.322457,0.040438,296.888889,5,8.888889,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,2,3.555556,0,0.0,2,3.555556,698.118624,500.745278,631.343434,897.370286,438.721734,0.0,0.0,0.011381,0.0,0.0,0.0,0.0,0.011381,4.815645,8.561147,26,46.222222,8,0.012461,0.01613,5,-2.275386,0.513824,Cluster 5 · limited retail / low building coverage
C005_025,5,25,0.5625,28.0,2168.70028,48.446149,0.003855,49.777778,3,5.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.333333,1178.655304,931.817511,480.846114,1359.460205,1182.62491,0.0,0.0,0.087919,0.0,0.0,0.0,0.0,0.087919,1.213181,2.156766,0,0.0,8,0.012461,0.013785,4,-4.306595,1.315818,Cluster 4 · road-sparse / intersection-sparse
C005_026,5,26,0.5625,368.0,24360.751426,45.438803,0.043308,654.222222,4,7.111111,0,0.0,2,3.555556,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1107.062507,222.594308,1090.335471,1493.346099,1931.250008,0.0,0.0,0.065056,0.0,0.0,0.0,0.0,0.065056,2.317204,4.119473,7,12.444444,8,0.012461,0.011715,5,-3.078218,0.245262,Cluster 5 · limited retail / low building coverage
C005_027,5,27,0.5625,111.0,7030.286656,49.159395,0.012498,197.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1383.444723,433.434682,1808.714984,1561.656214,2344.018405,0.0,0.0,0.16477,0.0,0.0,0.0,0.0,0.16477,1.81816,3.232285,4,7.111111,8,0.012461,0.009408,4,-4.398468,0.389516,Cluster 4 · road-sparse / intersection-sparse
C005_028,5,28,0.5625,5.0,579.798855,41.89067,0.001031,8.888889,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1930.609026,1171.017319,2545.401412,1942.281568,2120.172111,0.0,0.0,0.081731,0.0,0.0,0.0,0.0,0.081731,0.558733,0.993303,1,1.777778,8,0.012461,0.006478,4,-5.322372,1.232796,Cluster 4 · road-sparse / intersection-sparse
C005_029,5,29,0.5625,40.0,3707.576269,43.885427,0.006591,71.111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2581.77906,1429.261783,2441.301295,2496.226201,1981.116213,0.0,0.0,0.062585,0.0,0.0,0.0,0.0,0.062585,2.84547,5.058613,1,1.777778,8,0.012461,0.004179,4,-5.097153,0.498787,Cluster 4 · road-sparse / intersection-sparse
C005_030,5,30,0.330494,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3039.686379,1589.850906,2449.171374,2994.283653,2066.152772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.007788,0.000454,4,-6.514371,0.127322,Cluster 4 · road-sparse / intersection-sparse
